Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,CouncilArea,Regionname,Price_per_Room,Room_to_Bathroom_Ratio,Property_Age
1,0,405000.0,9.4,1.0,1.0,2.0,374.0,131.0,1970.0,-37.7359,145.038,2674.0,0,0,405000.0,0.5,54.0
2,1,370000.0,9.4,2.0,1.0,1.0,100.0,90.0,2013.0,-37.7383,145.036,2674.0,0,0,185000.0,1.0,11.0
3,0,532000.0,9.4,3.0,1.0,1.0,390.0,86.0,1955.0,-37.7369,145.0422,2674.0,0,0,177333.33333333334,1.5,69.0
3,0,740000.0,9.4,3.0,2.0,1.0,627.0,131.0,1960.0,-37.747,145.0402,2674.0,0,0,246666.66666666666,1.0,64.0
2,0,686000.0,9.4,2.0,1.0,2.0,650.0,131.0,1970.0,-37.7446,145.0404,2674.0,0,0,343000.0,1.0,54.0
2,0,501500.0,9.4,2.0,1.0,2.0,538.0,131.0,1970.0,-37.7405,145.0365,2674.0,0,0,250750.0,1.0,54.0
3,0,525500.0,9.4,3.0,1.0,1.0,605.0,131.0,1970.0,-37.7344,145.0404,2674.0,0,0,175166.66666666666,1.5,54.0
3,0,525000.0,9.4,3.0,1.0,2.0,192.0,131.0,1970.0,-37.7409,145.0398,2674.0,0,0,175000.0,1.5,54.0
3,0,710000.0,9.4,3.0,1.0,1.0,594.0,107.0,1970.0,-37.7385,145.0409,2674.0,0,0,236666.66666666666,1.5,54.0
3,0,808000.0,9.4,3.0,1.0,0.0,649.0,131.0,1970.0,-37.7386,145.0441,2674.0,0,0,269333.3333333333,1.5,54.0
3,0,652000.0,9.4,3.0,1.0,0.0,589.0,131.0,1970.0,-37.7356,145.0448,2674.0,0,0,217333.33333333334,1.5,54.0
2,0,515500.0,9.4,2.0,1.0,1.0,331.0,111.0,1960.0,-37.7441,145.0379,2674.0,0,0,257750.0,1.0,64.0
3,0,800000.0,9.4,3.0,1.0,3.0,633.0,88.0,1950.0,-37.746,145.0422,2674.0,0,0,266666.6666666667,1.5,74.0
3,0,675000.0,9.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,2674.0,0,0,225000.0,1.5,54.0
2,0,450000.0,9.4,2.0,1.0,2.0,418.0,131.0,1960.0,-37.7392,145.0425,2674.0,0,0,225000.0,1.0,64.0
3,0,605000.0,9.4,1.0,2.0,4.0,0.0,131.0,1970.0,-37.7391,145.0427,2674.0,0,0,201666.66666666666,1.0,54.0
2,0,620000.0,9.4,2.0,1.0,2.0,668.0,88.0,1950.0,-37.7389,145.0393,2674.0,0,0,310000.0,1.0,74.0
2,0,497500.0,9.4,2.0,1.0,2.0,708.0,131.0,1970.0,-37.7443,145.0454,2674.0,0,0,248750.0,1.0,54.0
2,2,360000.0,9.4,2.0,1.0,1.0,89.0,85.0,1970.0,-37.7444,145.047,2674.0,0,0,180000.0,1.0,54.0
2,0,440500.0,9.4,2.0,1.0,1.0,368.0,81.0,1955.0,-37.7341,145.0434,2674.0,0,0,220250.0,1.0,69.0
4,0,758000.0,9.4,4.0,1.0,1.0,632.0,152.0,1955.0,-37.7466,145.0428,2674.0,0,0,189500.0,2.0,69.0
3,0,690500.0,9.4,3.0,1.0,2.0,605.0,131.0,1970.0,-37.7386,145.0447,2674.0,0,0,230166.66666666666,1.5,54.0
2,0,752000.0,9.4,2.0,1.0,0.0,627.0,131.0,1970.0,-37.7469,145.0399,2674.0,0,0,376000.0,1.0,54.0
2,0,777000.0,9.4,2.0,1.0,0.0,649.0,131.0,1970.0,-37.7443,145.0452,2674.0,0,0,388500.0,1.0,54.0
2,0,680000.0,9.4,2.0,1.0,1.0,591.0,131.0,1970.0,-37.7385,145.0387,2674.0,0,0,340000.0,1.0,54.0
3,0,480000.0,9.4,3.0,1.0,1.0,338.0,13.0,1980.0,-37.739,145.0481,2674.0,0,0,160000.0,1.5,44.0
4,0,715000.0,9.4,4.0,2.0,2.0,521.0,196.0,1990.0,-37.738,145.0374,2674.0,0,0,178750.0,1.3333333333333333,34.0
2,0,520000.0,9.4,2.0,1.0,2.0,594.0,131.0,1970.0,-37.7471,145.0427,2674.0,0,0,260000.0,1.0,54.0
3,0,646250.0,9.4,3.0,1.0,2.0,616.0,18.0,1965.0,-37.747,145.0389,2674.0,0,0,215416.66666666666,1.5,59.0
3,0,1375000.0,9.4,3.0,1.0,1.0,368.0,106.0,1960.0,-37.7344,145.044,2674.0,0,0,458333.3333333333,1.5,64.0
3,0,687000.0,9.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,2674.0,0,0,229000.0,1.5,54.0
3,0,722000.0,9.4,3.0,1.0,2.0,593.0,99.0,1950.0,-37.7386,145.0387,2674.0,0,0,240666.66666666666,1.5,74.0
2,0,790000.0,9.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,2674.0,0,0,395000.0,1.0,54.0
2,0,715000.0,9.4,2.0,1.0,3.0,609.0,131.0,1970.0,-37.7415,145.0391,2674.0,0,0,357500.0,1.0,54.0
1,0,636000.0,9.4,1.0,1.0,1.0,588.0,131.0,1970.0,-37.7454,145.0397,2674.0,0,0,636000.0,0.5,54.0
2,0,590000.0,9.4,2.0,1.0,2.0,586.0,131.0,1970.0,-37.7418,145.0464,2674.0,0,0,295000.0,1.0,54.0
4,0,820000.0,9.4,4.0,2.0,2.0,608.0,131.0,1970.0,-37.7437,145.0402,2674.0,0,0,205000.0,1.3333333333333333,54.0
2,0,725000.0,9.4,2.0,1.0,3.0,632.0,77.0,1960.0,-37.7443,145.0462,2674.0,0,0,362500.0,1.0,64.0
2,0,705000.0,9.4,2.0,1.0,1.0,583.0,131.0,1970.0,-37.7352,145.0449,2674.0,0,0,352500.0,1.0,54.0
3,0,710000.0,9.4,3.0,2.0,4.0,1.0,131.0,1970.0,-37.7411,145.0394,2674.0,0,0,236666.66666666666,1.0,54.0
2,0,415000.0,9.4,2.0,1.0,1.0,422.0,131.0,1970.0,-37.7343,145.044,2674.0,0,0,207500.0,1.0,54.0
3,0,392000.0,9.4,3.0,1.0,2.0,372.0,131.0,1970.0,-37.7383,145.0414,2674.0,0,0,130666.66666666667,1.5,54.0
3,0,961000.0,9.4,3.0,1.0,2.0,1179.0,131.0,1970.0,-37.7411,145.0468,2674.0,0,0,320333.3333333333,1.5,54.0
4,1,755000.0,9.4,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,2674.0,0,0,188750.0,2.0,54.0
3,0,507000.0,9.4,3.0,1.0,1.0,536.0,131.0,1970.0,-37.7403,145.0365,2674.0,0,0,169000.0,1.5,54.0
3,0,465000.0,9.4,2.0,1.0,1.0,413.0,85.0,1960.0,-37.7399,145.0369,2674.0,0,0,155000.0,1.5,64.0
3,0,675000.0,9.4,3.0,1.0,2.0,665.0,131.0,1970.0,-37.739,145.0451,2674.0,0,0,225000.0,1.5,54.0
2,0,1550000.0,13.0,2.0,1.0,1.0,732.0,97.0,1950.0,-37.8931,145.0791,3145.0,21,5,775000.0,1.0,74.0
2,2,516000.0,13.0,2.0,1.0,1.0,0.0,76.0,1970.0,-37.8967,145.0858,3145.0,21,5,258000.0,1.0,54.0
3,0,1490000.0,13.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3145.0,21,5,496666.6666666667,1.5,54.0
3,0,1340000.0,13.0,3.0,1.0,1.0,705.0,128.0,1920.0,-37.8994,145.0816,3145.0,21,5,446666.6666666667,1.5,104.0
3,2,855000.0,13.0,3.0,1.0,2.0,0.0,131.0,1970.0,-37.8909,145.0807,3145.0,21,5,285000.0,1.5,54.0
3,0,1316000.0,13.0,2.0,1.0,2.0,715.0,126.0,1949.0,-37.9072,145.0762,3145.0,21,5,438666.6666666667,1.5,75.0
3,1,828000.0,13.0,3.0,2.0,1.0,206.0,118.0,2002.0,-37.8966,145.0863,3145.0,21,5,276000.0,1.0,22.0
3,0,1055000.0,13.0,3.0,1.0,1.0,562.0,97.0,1930.0,-37.9022,145.0811,3145.0,21,5,351666.6666666667,1.5,94.0
2,2,623000.0,13.0,2.0,1.0,1.0,101.0,90.0,1970.0,-37.8988,145.0781,3145.0,21,5,311500.0,1.0,54.0
4,0,2120000.0,13.0,4.0,2.0,2.0,847.0,315.0,1925.0,-37.8927,145.0781,3145.0,21,5,530000.0,1.3333333333333333,99.0
4,0,1745000.0,13.0,4.0,2.0,1.0,547.0,185.0,1925.0,-37.9002,145.0768,3145.0,21,5,436250.0,1.3333333333333333,99.0
4,0,1700000.0,13.0,4.0,2.0,2.0,545.0,180.0,1940.0,-37.9002,145.0773,3145.0,21,5,425000.0,1.3333333333333333,84.0
2,2,420000.0,13.0,2.0,1.0,1.0,0.0,70.0,2010.0,-37.9008,145.0859,3145.0,21,5,210000.0,1.0,14.0
2,2,375500.0,13.0,2.0,1.0,1.0,0.0,131.0,1970.0,-37.8934,145.0853,3145.0,21,5,187750.0,1.0,54.0
3,0,1350000.0,13.0,3.0,1.0,2.0,698.0,131.0,1970.0,-37.8982,145.0806,3145.0,21,5,450000.0,1.5,54.0
4,0,900000.0,13.0,1.0,1.0,1.0,369.0,131.0,1970.0,-37.9054,145.0857,3145.0,21,5,225000.0,2.0,54.0
2,0,1262000.0,13.0,2.0,1.0,1.0,546.0,131.0,1970.0,-37.9003,145.0777,3145.0,21,5,631000.0,1.0,54.0
3,0,880000.0,13.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3145.0,21,5,293333.3333333333,1.5,54.0
4,0,1337000.0,13.0,4.0,1.0,2.0,696.0,100.0,1930.0,-37.8991,145.0804,3145.0,21,5,334250.0,2.0,94.0
2,2,455000.0,13.0,2.0,1.0,2.0,0.0,60.0,1960.0,-37.8942,145.0867,3145.0,21,5,227500.0,1.0,64.0
3,2,905000.0,13.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3145.0,21,5,301666.6666666667,1.5,54.0
2,2,400000.0,13.0,2.0,1.0,1.0,100.0,88.0,1975.0,-37.8945,145.0876,3145.0,21,5,200000.0,1.0,49.0
2,2,648000.0,13.0,2.0,1.0,1.0,0.0,131.0,1970.0,-37.9014,145.0824,3145.0,21,5,324000.0,1.0,54.0
4,0,1455000.0,13.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3145.0,21,5,363750.0,2.0,54.0
3,0,1210000.0,13.0,3.0,1.0,2.0,730.0,122.0,1940.0,-37.9034,145.0796,3145.0,21,5,403333.3333333333,1.5,84.0
3,0,1345000.0,13.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,3145.0,21,5,448333.3333333333,1.5,54.0
4,0,1167500.0,13.0,3.0,2.0,1.0,678.0,184.0,1950.0,-37.898,145.0815,3145.0,21,5,291875.0,1.3333333333333333,74.0
3,1,900000.0,13.0,3.0,2.0,1.0,360.0,154.0,1975.0,-37.8937,145.0779,3145.0,21,5,300000.0,1.0,49.0
4,0,1322000.0,13.0,3.0,2.0,4.0,738.0,131.0,1970.0,-37.8996,145.076,3145.0,21,5,330500.0,1.3333333333333333,54.0
2,0,677500.0,13.0,2.0,1.0,4.0,575.0,83.0,1950.0,-37.9084,145.0775,3145.0,21,5,338750.0,1.0,74.0
2,2,480000.0,7.9,2.0,1.0,1.0,0.0,131.0,1970.0,-37.77,145.0472,5549.0,0,0,240000.0,1.0,54.0
2,2,430000.0,7.9,2.0,1.0,1.0,0.0,131.0,1970.0,-37.7662,145.0516,5549.0,0,0,215000.0,1.0,54.0
1,2,460000.0,7.9,1.0,1.0,0.0,75.0,131.0,1970.0,-37.7759,145.043,5549.0,0,0,460000.0,0.5,54.0
4,0,1601000.0,7.9,4.0,3.0,2.0,610.0,131.0,1970.0,-37.7662,145.04,5549.0,0,0,400250.0,1.0,54.0
4,0,1450000.0,7.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5549.0,0,0,362500.0,2.0,54.0
4,0,2265000.0,7.9,4.0,2.0,2.0,925.0,208.0,1925.0,-37.7652,145.041,5549.0,0,0,566250.0,1.3333333333333333,99.0
3,0,1680000.0,7.9,3.0,2.0,2.0,665.0,131.0,1970.0,-37.7714,145.0455,5549.0,0,0,560000.0,1.0,54.0
2,1,790000.0,7.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5549.0,0,0,395000.0,1.0,54.0
2,2,440000.0,7.9,2.0,1.0,0.0,0.0,131.0,1960.0,-37.7711,145.047,5549.0,0,0,220000.0,1.0,64.0
4,0,2350000.0,7.9,4.0,2.0,2.0,638.0,131.0,1970.0,-37.7641,145.0501,5549.0,0,0,587500.0,1.3333333333333333,54.0
3,1,962000.0,7.9,3.0,2.0,1.0,108.0,131.0,1970.0,-37.7668,145.0434,5549.0,0,0,320666.6666666667,1.0,54.0
3,0,981000.0,7.9,5.0,3.0,2.0,626.0,378.0,2016.0,-37.76,145.0326,5549.0,0,0,327000.0,0.75,8.0
4,0,2400000.0,7.9,0.0,2.0,2.0,1252.0,201.0,1920.0,-37.7727,145.0484,5549.0,0,0,600000.0,1.3333333333333333,104.0
3,1,890000.0,7.9,3.0,2.0,2.0,249.0,140.0,2005.0,-37.766,145.0345,5549.0,0,0,296666.6666666667,1.0,19.0
2,2,581000.0,7.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5549.0,0,0,290500.0,1.0,54.0
2,2,490000.0,7.9,2.0,1.0,1.0,0.0,131.0,1960.0,-37.7669,145.0505,5549.0,0,0,245000.0,1.0,64.0
2,2,739000.0,7.9,2.0,1.0,1.0,648.0,91.0,1965.0,-37.7702,145.0493,5549.0,0,0,369500.0,1.0,59.0
3,0,1340000.0,7.9,2.0,1.0,1.0,571.0,131.0,1970.0,-37.7614,145.0433,5549.0,0,0,446666.6666666667,1.5,54.0
3,0,785000.0,7.9,3.0,2.0,0.0,399.0,110.0,1950.0,-37.7551,145.05,5549.0,0,0,261666.66666666666,1.0,74.0
3,0,1155000.0,7.9,3.0,1.0,2.0,537.0,170.0,1945.0,-37.7773,145.0379,5549.0,0,0,385000.0,1.5,79.0
4,0,1300000.0,7.9,4.0,1.0,1.0,586.0,131.0,1970.0,-37.7726,145.0396,5549.0,0,0,325000.0,2.0,54.0
2,0,1020000.0,7.9,2.0,1.0,1.0,557.0,78.0,1955.0,-37.7568,145.0355,5549.0,0,0,510000.0,1.0,69.0
3,0,1796000.0,7.9,3.0,1.0,1.0,614.0,131.0,1970.0,-37.7768,145.0409,5549.0,0,0,598666.6666666666,1.5,54.0
2,0,790000.0,7.9,2.0,1.0,1.0,221.0,131.0,1970.0,-37.7654,145.036,5549.0,0,0,395000.0,1.0,54.0
3,0,1465000.0,7.9,3.0,1.0,2.0,630.0,126.0,1960.0,-37.7635,145.039,5549.0,0,0,488333.3333333333,1.5,64.0
3,1,855000.0,7.9,3.0,2.0,2.0,0.0,130.0,1980.0,-37.765,145.0422,5549.0,0,0,285000.0,1.0,44.0
2,2,705000.0,7.9,2.0,1.0,1.0,94.0,131.0,1970.0,-37.7679,145.0452,5549.0,0,0,352500.0,1.0,54.0
2,2,504000.0,7.9,2.0,1.0,1.0,0.0,131.0,1970.0,-37.7712,145.0455,5549.0,0,0,252000.0,1.0,54.0
1,2,413000.0,7.9,1.0,1.0,1.0,845.0,59.0,1960.0,-37.7591,145.0501,5549.0,0,0,413000.0,0.5,64.0
3,1,1010000.0,7.9,3.0,2.0,2.0,314.0,131.0,2003.0,-37.7554,145.0516,5549.0,0,0,336666.6666666667,1.0,21.0
3,0,1220000.0,7.9,3.0,1.0,1.0,687.0,110.0,1975.0,-37.7634,145.0361,5549.0,0,0,406666.6666666667,1.5,49.0
3,0,1605000.0,7.9,3.0,2.0,2.0,608.0,165.0,1920.0,-37.7702,145.0398,5549.0,0,0,535000.0,1.0,104.0
2,2,587000.0,7.9,2.0,1.0,1.0,721.0,78.0,1960.0,-37.7634,145.0406,5549.0,0,0,293500.0,1.0,64.0
5,0,2550000.0,7.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5549.0,0,0,510000.0,2.5,54.0
2,2,475000.0,7.9,2.0,1.0,1.0,0.0,131.0,1960.0,-37.7707,145.0471,5549.0,0,0,237500.0,1.0,64.0
3,0,650000.0,7.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5549.0,0,0,216666.66666666666,1.5,54.0
4,0,1278000.0,7.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5549.0,0,0,319500.0,2.0,54.0
3,0,1075000.0,7.9,3.0,1.0,2.0,677.0,131.0,1950.0,-37.7616,145.0322,5549.0,0,0,358333.3333333333,1.5,74.0
2,2,465000.0,7.9,2.0,1.0,1.0,795.0,131.0,1970.0,-37.7744,145.0415,5549.0,0,0,232500.0,1.0,54.0
2,1,610000.0,7.9,2.0,1.0,1.0,277.0,131.0,1970.0,-37.7577,145.0358,5549.0,0,0,305000.0,1.0,54.0
2,2,690000.0,7.9,2.0,1.0,1.0,103.0,83.0,1970.0,-37.7671,145.0408,5549.0,0,0,345000.0,1.0,54.0
3,0,1535000.0,7.9,3.0,1.0,2.0,691.0,140.0,1950.0,-37.7674,145.0392,5549.0,0,0,511666.6666666667,1.5,74.0
4,0,1470000.0,7.9,4.0,2.0,1.0,694.0,217.0,1950.0,-37.7565,145.0506,5549.0,0,0,367500.0,1.3333333333333333,74.0
3,0,1486000.0,7.9,3.0,1.0,2.0,645.0,158.0,1930.0,-37.7634,145.0439,5549.0,0,0,495333.3333333333,1.5,94.0
1,2,420000.0,7.9,1.0,1.0,1.0,55.0,131.0,1970.0,-37.7772,145.0414,5549.0,0,0,420000.0,0.5,54.0
3,1,750000.0,7.9,3.0,1.0,1.0,110.0,131.0,1990.0,-37.765,145.0407,5549.0,0,0,250000.0,1.5,34.0
2,2,460000.0,7.9,2.0,0.0,0.0,0.0,131.0,1970.0,-37.7662,145.0516,5549.0,0,0,230000.0,2.0,54.0
4,0,1615000.0,7.9,5.0,2.0,3.0,758.0,131.0,1970.0,-37.7668,145.038,5549.0,0,0,403750.0,1.3333333333333333,54.0
5,0,1730000.0,7.9,4.0,2.0,2.0,689.0,292.0,2007.0,-37.7591,145.04,5549.0,0,0,346000.0,1.6666666666666667,17.0
2,1,779000.0,7.9,3.0,1.0,2.0,152.0,131.0,1970.0,-37.7635,145.0464,5549.0,0,0,389500.0,1.0,54.0
3,0,1850000.0,7.9,3.0,2.0,2.0,684.0,232.0,2000.0,-37.7659,145.0392,5549.0,0,0,616666.6666666666,1.0,24.0
4,0,1950000.0,7.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5549.0,0,0,487500.0,2.0,54.0
2,0,1910000.0,7.9,2.0,1.0,2.0,760.0,131.0,1970.0,-37.7784,145.0394,5549.0,0,0,955000.0,1.0,54.0
5,0,2600000.0,7.9,5.0,3.0,1.0,1006.0,411.0,1920.0,-37.7765,145.0427,5549.0,0,0,520000.0,1.25,104.0
2,2,500000.0,7.9,2.0,1.0,1.0,71.0,70.0,1960.0,-37.7634,145.0406,5549.0,0,0,250000.0,1.0,64.0
3,0,950000.0,7.9,3.0,3.0,2.0,290.0,131.0,1970.0,-37.7601,145.0363,5549.0,0,0,316666.6666666667,0.75,54.0
2,2,450000.0,7.9,2.0,1.0,1.0,0.0,131.0,1970.0,-37.759,145.047,5549.0,0,0,225000.0,1.0,54.0
3,0,1102000.0,7.9,3.0,1.0,1.0,597.0,115.0,1950.0,-37.7645,145.0314,5549.0,0,0,367333.3333333333,1.5,74.0
3,0,1275000.0,7.9,3.0,2.0,2.0,834.0,169.0,1950.0,-37.7587,145.0426,5549.0,0,0,425000.0,1.0,74.0
3,0,1065000.0,7.9,3.0,1.0,1.0,596.0,131.0,1970.0,-37.7581,145.0371,5549.0,0,0,355000.0,1.5,54.0
2,1,785000.0,7.9,2.0,2.0,1.0,124.0,135.0,2010.0,-37.7618,145.0287,5549.0,0,0,392500.0,0.6666666666666666,14.0
3,0,1223500.0,7.9,3.0,2.0,2.0,721.0,136.0,1980.0,-37.758,145.0408,5549.0,0,0,407833.3333333333,1.0,44.0
2,2,845000.0,7.9,2.0,2.0,2.0,147.0,131.0,1980.0,-37.7679,145.0467,5549.0,0,0,422500.0,0.6666666666666666,44.0
4,0,1720000.0,7.9,4.0,2.0,3.0,631.0,233.0,1935.0,-37.7771,145.0448,5549.0,0,0,430000.0,1.3333333333333333,89.0
3,0,1225000.0,7.9,3.0,1.0,1.0,572.0,130.0,1930.0,-37.7709,145.0425,5549.0,0,0,408333.3333333333,1.5,94.0
2,2,630000.0,7.9,2.0,1.0,1.0,199.0,131.0,1970.0,-37.7666,145.0356,5549.0,0,0,315000.0,1.0,54.0
4,0,1460000.0,7.9,4.0,1.0,2.0,605.0,181.0,1940.0,-37.7707,145.0467,5549.0,0,0,365000.0,2.0,84.0
1,2,421000.0,7.9,1.0,1.0,1.0,0.0,58.0,1992.0,-37.7753,145.0419,5549.0,0,0,421000.0,0.5,32.0
4,0,2090000.0,7.9,4.0,3.0,2.0,608.0,315.0,1980.0,-37.7705,145.0396,5549.0,0,0,522500.0,1.0,44.0
3,0,1029000.0,7.9,3.0,1.0,1.0,504.0,131.0,1970.0,-37.7643,145.0336,5549.0,0,0,343000.0,1.5,54.0
4,0,1758000.0,7.9,4.0,2.0,2.0,650.0,131.0,1970.0,-37.7607,145.0456,5549.0,0,0,439500.0,1.3333333333333333,54.0
3,1,700000.0,7.9,3.0,2.0,1.0,189.0,110.0,1990.0,-37.7661,145.0354,5549.0,0,0,233333.33333333334,1.0,34.0
5,0,1420000.0,7.9,5.0,3.0,1.0,455.0,131.0,2006.0,-37.7653,145.0392,5549.0,0,0,284000.0,1.25,18.0
3,0,875000.0,7.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5549.0,0,0,291666.6666666667,1.5,54.0
3,1,550000.0,7.9,3.0,1.0,1.0,139.0,131.0,1970.0,-37.757,145.0382,5549.0,0,0,183333.33333333334,1.5,54.0
4,0,2595000.0,7.9,4.0,3.0,3.0,719.0,407.0,2007.0,-37.7815,145.0403,5549.0,0,0,648750.0,1.0,17.0
3,0,1060000.0,7.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5549.0,0,0,353333.3333333333,1.5,54.0
2,1,710000.0,7.9,2.0,1.0,1.0,134.0,120.0,2012.0,-37.7582,145.034,5549.0,0,0,355000.0,1.0,12.0
3,2,650000.0,7.9,3.0,2.0,2.0,0.0,96.0,2000.0,-37.7694,145.0406,5549.0,0,0,216666.66666666666,1.0,24.0
2,2,662000.0,7.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5549.0,0,0,331000.0,1.0,54.0
1,2,385000.0,7.9,1.0,1.0,1.0,0.0,131.0,1970.0,-37.7638,145.0458,5549.0,0,0,385000.0,0.5,54.0
4,0,740000.0,15.0,4.0,2.0,2.0,558.0,131.0,1970.0,-37.7311,144.8257,1202.0,3,6,185000.0,1.3333333333333333,54.0
4,0,431000.0,15.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,1202.0,3,6,107750.0,2.0,54.0
4,0,500000.0,15.0,4.0,2.0,2.0,579.0,131.0,1970.0,-37.7359,144.8251,1202.0,3,6,125000.0,1.3333333333333333,54.0
3,0,365000.0,15.0,3.0,1.0,0.0,543.0,131.0,1970.0,-37.7367,144.824,1202.0,3,6,121666.66666666667,1.5,54.0
3,0,400000.0,15.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,1202.0,3,6,133333.33333333334,1.5,54.0
4,0,570000.0,15.0,4.0,2.0,2.0,558.0,131.0,1970.0,-37.7369,144.8252,1202.0,3,6,142500.0,1.3333333333333333,54.0
3,1,465500.0,15.0,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,1202.0,3,6,155166.66666666666,1.5,54.0
3,0,515000.0,15.0,3.0,1.0,4.0,597.0,114.0,1975.0,-37.7392,144.8241,1202.0,3,6,171666.66666666666,1.5,49.0
4,0,1095000.0,15.0,4.0,3.0,5.0,654.0,414.0,1970.0,-37.7392,144.8299,1202.0,3,6,273750.0,1.0,54.0
3,0,582000.0,15.0,3.0,2.0,4.0,530.0,186.0,1980.0,-37.7375,144.8282,1202.0,3,6,194000.0,1.0,44.0
3,0,545000.0,15.0,3.0,2.0,2.0,570.0,163.0,1980.0,-37.7367,144.8246,1202.0,3,6,181666.66666666666,1.0,44.0
3,0,461000.0,15.0,3.0,1.0,0.0,534.0,131.0,1970.0,-37.7294,144.8216,1202.0,3,6,153666.66666666666,1.5,54.0
4,0,751000.0,15.0,4.0,2.0,2.0,649.0,305.0,2000.0,-37.7382,144.8292,1202.0,3,6,187750.0,1.3333333333333333,24.0
4,0,500000.0,15.0,4.0,1.0,2.0,574.0,100.0,1985.0,-37.7336,144.8226,1202.0,3,6,125000.0,2.0,39.0
4,0,560000.0,15.0,4.0,2.0,2.0,612.0,155.0,1980.0,-37.7378,144.8264,1202.0,3,6,140000.0,1.3333333333333333,44.0
3,0,320000.0,15.0,3.0,2.0,1.0,119.0,131.0,1970.0,-37.7328,144.8194,1202.0,3,6,106666.66666666667,1.0,54.0
3,0,450000.0,15.0,3.0,1.0,2.0,548.0,131.0,1970.0,-37.7334,144.8254,1202.0,3,6,150000.0,1.5,54.0
3,0,703000.0,12.8,3.0,2.0,2.0,683.0,200.0,1995.0,-37.7402,144.8591,5629.0,3,6,234333.33333333334,1.0,29.0
3,0,680000.0,12.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5629.0,3,6,226666.66666666666,1.5,54.0
3,0,650000.0,12.8,3.0,1.0,1.0,538.0,104.0,1970.0,-37.7441,144.8503,5629.0,3,6,216666.66666666666,1.5,54.0
3,1,770000.0,12.8,3.0,2.0,1.0,331.0,201.0,2010.0,-37.7325,144.8621,5629.0,3,6,256666.66666666666,1.0,14.0
3,1,480000.0,12.8,3.0,2.0,1.0,184.0,131.0,2012.0,-37.7424,144.8639,5629.0,3,6,160000.0,1.0,12.0
3,0,590000.0,12.8,3.0,1.0,2.0,610.0,131.0,1974.0,-37.7455,144.8484,5629.0,3,6,196666.66666666666,1.5,50.0
4,0,900000.0,12.8,4.0,2.0,1.0,289.0,125.0,2011.0,-37.7506,144.8689,5629.0,3,6,225000.0,1.3333333333333333,13.0
3,0,935000.0,12.8,3.0,1.0,2.0,662.0,131.0,1970.0,-37.738,144.869,5629.0,3,6,311666.6666666667,1.5,54.0
3,0,700000.0,12.8,3.0,2.0,2.0,288.0,116.0,1999.0,-37.7514,144.8731,5629.0,3,6,233333.33333333334,1.0,25.0
3,0,746000.0,12.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5629.0,3,6,248666.66666666666,1.5,54.0
3,0,675000.0,12.8,3.0,2.0,1.0,549.0,131.0,1970.0,-37.7496,144.8589,5629.0,3,6,225000.0,1.0,54.0
4,0,816000.0,12.8,4.0,2.0,1.0,540.0,188.0,1978.0,-37.7482,144.877,5629.0,3,6,204000.0,1.3333333333333333,46.0
4,0,1100000.0,12.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5629.0,3,6,275000.0,2.0,54.0
4,0,845000.0,12.8,3.0,1.0,1.0,622.0,126.0,1965.0,-37.7425,144.8683,5629.0,3,6,211250.0,2.0,59.0
3,0,725000.0,12.8,3.0,1.0,1.0,657.0,131.0,1965.0,-37.7411,144.8638,5629.0,3,6,241666.66666666666,1.5,59.0
